Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),DINING_ROOM:Zone Mean Air Temperature [C](Hourly),KITCHEN:Zone Mean Air Temperature [C](Hourly),LIVING_ROOM:Zone Mean Air Temperature [C](Hourly),HALL:Zone Mean Air Temperature [C](Hourly),BATHROOM:Zone Mean Air Temperature [C](Hourly),WC:Zone Mean Air Temperature [C](Hourly),BEDROOM2:Zone Mean Air Temperature [C](Hourly),BEDROOM1:Zone Mean Air Temperature [C](Hourly),BEDROOM3:Zone Mean Air Temperature [C](Hourly),LANDING:Zone Mean Air Temperature [C](Hourly),ROOF:Zone Mean Air Temperature [C](Hourly) 
 03/08  08:00:00,8.483333333333333,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.879926464108228 
 03/08  09:00:00,10.1,21.0,21.0,21.06104979164274,21.0,21.0,21.0,21.0,21.0,21.00053714439099,21.0,18.94685490221028 
 03/08  10:00:00,11.533333333333332,21.0,21.0,21.68352662105855,21.0,21.0,21.0,21.0,21.273821383989284,21.25537630628477,21.0,19.03309665629006 
 03/08  11:00:00,12.841666666666669,21.0,21.0,22.535977894804195,21.0,21.0,21.0,21.0,22.03904634558654,21.79738265971679,21.0,19.169788981833056 
 03/08  12:00:00,14.291666666666666,21.0,21.0,23.337258420919928,21.0,21.0,21.0,21.0,22.81831941993075,22.304186931196229,21.0,19.35364299692841 
 03/08  13:00:00,15.991666666666668,21.108471867925254,21.0,24.019981176613027,21.078910332888776,21.0,21.00330503099912,21.0,23.493962959737077,22.702270919039536,21.017797388236926,19.59865181663241 
 03/08  14:00:00,16.700000000000004,21.40693414023617,21.0,24.461532051471779,21.320950046025656,21.0,21.064885487477473,21.0,23.948132279724775,22.93601483077003,21.247848816777723,19.807299378969373 
 03/08  15:00:00,16.700000000000004,21.58454338628357,21.0,24.528386976057204,21.466705050480397,21.0,21.101743073448117,21.0,24.045181230240293,22.93717267260887,21.583985040151786,19.92865942263546 
 03/08  16:00:00,16.058333333333335,21.638966098397078,21.0,24.230554047255045,21.496082601719527,21.0,21.11088405926378,21.0,23.78853540648595,22.732706148289549,21.75764098162246,19.973554256160857 
 03/08  17:00:00,14.9,21.486293499821767,21.0,23.757167363753934,21.44796933875521,21.0,21.06910504543839,21.0,23.36444184816474,22.470235652392249,21.724355131444953,19.91727185821906 
 03/08  18:00:00,13.116666666666668,21.128917698185039,21.0,23.236581669209789,21.382615556113874,21.0,20.99978698931329,21.0,22.878716089558748,22.192195226046505,21.483952673882116,19.778989197607527 
 03/08  19:00:00,11.558333333333332,21.0,21.0,22.791303735475116,21.29794779085095,21.0,21.0,21.0,22.478815263731339,21.9763036866562,21.218067986901059,19.612845000214688 
 03/08  20:00:00,10.808333333333332,21.0,21.0,22.548536963931374,21.240586988757849,21.0,21.0,21.0,22.238022125818735,21.86895120251799,21.09014755417725,19.5002504444895 
 03/08  21:00:00,10.25,21.0,21.0,22.350854627647853,21.171420765970799,21.0,21.0,21.0,22.02802618084471,21.763994365879417,21.011394190829149,19.414262548561778 
 03/08  22:00:00,10.0,21.0,21.0,22.153989357205647,21.0900416086309,21.0,21.0,21.0,21.817533625650957,21.646401659206675,21.0,19.34698320077688 
 03/08  23:00:00,10.0,21.0,21.0,21.96962160769134,21.014212027069538,21.0,21.0,21.0,21.619125545636938,21.53119955564367,21.0,19.299852356627974 
 03/08  24:00:00,10.350000000000002,21.0,21.0,21.804126850364527,21.0,21.0,21.0,21.0,21.43493775125876,21.42060869241939,21.0,19.27046041795175 
 03/09  01:00:00,9.9,21.0,21.0,21.579576596660954,21.0,21.0,21.0,21.0,21.18668276940457,21.248592862455359,21.0,19.204754961982549 
 03/09  02:00:00,9.4,21.0,21.0,21.28542993542533,21.0,21.0,21.0,21.0,21.0,21.035702312087936,21.0,19.105425446379799 
 03/09  03:00:00,9.4,21.0,21.0,21.06529145390686,21.0,21.0,21.0,21.0,21.0,21.0,21.0,19.040805400063499 
 03/09  04:00:00,9.108333333333333,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.96417676216438 
 03/09  05:00:00,9.541666666666666,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.91992455874259 
 03/09  06:00:00,9.65,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.88352783440683 
 03/09  07:00:00,9.75,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.82918629889068 
 03/09  08:00:00,10.641666666666668,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.83541636349305 
 03/09  09:00:00,11.741666666666668,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.87669304187102 
 03/09  10:00:00,12.550000000000003,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.918492782444308 
 03/09  11:00:00,13.441666666666669,21.0,21.0,21.05463800049131,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.980158623410579 
 03/09  12:00:00,14.541666666666666,21.0,21.0,21.800232335332443,21.0,21.0,21.0,21.0,21.29980558735979,21.211938866618273,21.0,19.1050733136821 
 03/09  13:00:00,15.0,21.0,21.0,22.28112907181476,21.0,21.0,21.0,21.0,21.717064713789314,21.46123887422475,21.0,19.232918201420945 
 03/09  14:00:00,15.35,21.0,21.0,22.43679865702515,21.0,21.0,21.0,21.0,21.878720253648877,21.541153065542699,21.0,19.330385050608688 
 03/09  15:00:00,15.599999999999996,21.0,21.0,22.655726702828287,21.0,21.0,21.0,21.0,22.126486138911266,21.69967265117407,21.049740257726389,19.429200162667465 
 03/09  16:00:00,14.258333333333333,21.0,21.0,22.35838235469303,21.0,21.0,21.0,21.0,21.849182809871907,21.480354041881538,21.06178069755975,19.409362941450835 
 03/09  17:00:00,13.008333333333335,21.0,21.0,22.05816853287467,21.0,21.0,21.0,21.0,21.59279809464987,21.317538584140928,21.25105375330745,19.314587471722349 
 03/09  18:00:00,12.450000000000001,21.0,21.0,21.70282595883656,21.0,21.0,21.0,21.0,21.257362250666234,21.13717893141443,21.16623225003095,19.266742181397548 
 03/09  19:00:00,12.200000000000001,21.0,21.0,21.41152979976785,21.0,21.0,21.0,21.0,21.0154228015768,21.010333187701794,21.0,19.215318384203508 
 03/09  20:00:00,11.908333333333332,21.0,21.0,21.270724338381887,21.0,21.0,21.0,21.0,21.0,20.99960484920719,21.0,19.161624770891174 
 03/09  21:00:00,11.700000000000001,21.0,21.0,21.152146752636765,21.0,21.0,21.0,21.0,21.0,21.0,21.0,19.11263301117579 
 03/09  22:00:00,11.700000000000001,21.0,21.0,21.052075432275975,21.0,21.0,21.0,21.0,21.0,21.0,21.0,19.08470750910428 
 03/09  23:00:00,11.35,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,19.038566748330124 
 03/09  24:00:00,11.1,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.985155529561344 
 03/10  01:00:00,11.1,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.948851741697845 
 03/10  02:00:00,10.808333333333332,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.895828611890125 
 03/10  03:00:00,9.9,21.0,21.0,21.0,20.999999999999998,21.0,21.0,21.0,21.0,21.0,21.0,18.7997942104783 
 03/10  04:00:00,10.391666666666668,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.76351857744059 
 03/10  05:00:00,11.450000000000001,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.80101370681383 
 03/10  06:00:00,11.700000000000001,20.999999999999998,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.792347858903999 
 03/10  07:00:00,11.700000000000001,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.76091561536877 
 03/10  08:00:00,11.700000000000001,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.729289665393364 
 03/10  09:00:00,12.341666666666669,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.739406508639715 
 03/10  10:00:00,13.441666666666669,21.0,21.0,21.0,21.0,21.0,21.0,21.000000000000005,21.0,21.0,21.0,18.804522328555973 
 03/10  11:00:00,13.9,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.85116960895806 
 03/10  12:00:00,14.891666666666666,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.922299664129466 
 03/10  13:00:00,15.25,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.990853038486674 
 03/10  14:00:00,14.65,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.966820421093439 
 03/10  15:00:00,14.4,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.95246364268717 
 03/10  16:00:00,14.108333333333335,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.939779200423187 
 03/10  17:00:00,13.549999999999999,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.89814058639886 
 03/10  18:00:00,13.008333333333335,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.847480948020637 
 03/10  19:00:00,12.450000000000001,21.0,21.0,21.0,21.0,21.0,21.0,21.000000000000005,21.0,21.0,21.0,18.793822930881299 
 03/10  20:00:00,12.200000000000001,21.0,21.0,21.0,21.0,21.0,21.0,21.0,20.999999999999998,21.0,21.0,18.751793740220334 
 03/10  21:00:00,11.908333333333332,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.716380780191508 
 03/10  22:00:00,11.35,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.65888506511577 
 03/10  23:00:00,11.1,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.612850207908985 
 03/10  24:00:00,10.808333333333332,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.571014091792337 
 03/11  01:00:00,10.25,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.506737684390378 
 03/11  02:00:00,10.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.453256851179537 
 03/11  03:00:00,9.65,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.400705142443586 
 03/11  04:00:00,9.108333333333333,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.328634765726375 
 03/11  05:00:00,8.549999999999999,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,20.999999999999998,18.2530007919116 
 03/11  06:00:00,8.65,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.208366227113588 
 03/11  07:00:00,8.9,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.18939968577175 
 03/11  08:00:00,10.825000000000001,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.262771542653636 
 03/11  09:00:00,12.841666666666669,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.4192191878355 
 03/11  10:00:00,13.65,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.522078980318715 
 03/11  11:00:00,13.9,21.0,21.0,21.132618987828776,21.0,21.0,21.0,21.0,21.013362214544054,21.0,21.0,18.60954625271016 
 03/11  12:00:00,15.533333333333334,21.0,21.0,21.85593627074212,21.0,21.0,21.0,21.0,21.533114058799144,21.104274167350466,21.0,18.78955785278496 
 03/11  13:00:00,17.341666666666666,21.00118732295088,21.0,22.61364823995886,21.0,21.0,21.0,21.0,22.262320426843407,21.48748882209694,21.0,19.071735065539657 
 03/11  14:00:00,17.158333333333336,21.058922860913858,21.0,22.964697895097826,21.0,21.0,21.0,21.0,22.628250754133715,21.635713468330974,21.0,19.21198158365259 
 03/11  15:00:00,16.700000000000004,21.198940168674868,21.0,23.080086721851847,21.0,21.0,21.0,21.0,22.783296416172268,21.67558964104542,21.001142317737846,19.27762220983207 
 03/11  16:00:00,16.700000000000004,21.346436821794414,21.0,22.98562143409185,21.0,21.0,21.0,21.0,22.711734552323227,21.61760968741214,21.09722405869069,19.36067166563748 
 03/11  17:00:00,16.058333333333335,21.270681574879807,21.0,22.7021219032178,21.0,21.0,21.0,21.0,22.446201902143387,21.4816081941003,21.163153172362344,19.370377348685595 
 03/11  18:00:00,14.9,21.031753997217533,21.0,22.325604559903089,21.000000000000005,21.0,21.0,21.0,22.078963419336476,21.304281164684878,21.021459123610926,19.285069326239709 
 03/11  19:00:00,14.108333333333335,21.0,21.0,22.040840409342299,21.0,21.0,21.0,21.0,21.81476030502185,21.19564031939278,21.0,19.188557424506429 
 03/11  20:00:00,13.549999999999999,21.0,21.0,21.89499476917057,21.0,21.0,21.0,21.0,21.66753735488399,21.17293580836579,21.0,19.115159338639839 
 03/11  21:00:00,13.299999999999999,21.0,21.0,21.77347474235054,21.0,21.0,21.0,21.0,21.544455987112316,21.14993589965609,21.0,19.066324501135687 
 03/11  22:00:00,15.283333333333334,21.0,21.0,21.854767070198503,21.00917129876951,21.0,21.0,21.0,21.59711954449416,21.270083687263474,21.0,19.162777566648388 
 03/11  23:00:00,15.708333333333334,21.0,21.0,21.895026466616799,21.029923676748067,21.0,21.0,21.0,21.60696717239395,21.336980172124169,21.0,19.246362859312574 
 03/11  24:00:00,15.0,21.0,21.0,21.675820680889414,21.0,21.0,21.0,21.0,21.392210680705415,21.203505137906125,21.0,19.17009187417527 
 03/12  01:00:00,13.716666666666669,21.0,21.0,21.411742155754749,21.0,21.0,21.0,21.0,21.138769272429657,21.051891524684597,21.0,19.069308847433708 
 03/12  02:00:00,12.799999999999999,21.0,21.0,21.066363531478264,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.943376619036003 
 03/12  03:00:00,14.725,21.0,21.0,21.086157060564273,21.0,21.0,21.0,21.0,21.0,20.99931191886026,21.0,19.008038065001434 
 03/12  04:00:00,15.458333333333334,21.0,21.0,21.14839192517905,21.0,21.0,21.0,21.0,21.0,21.0,21.0,19.081079409508964 
 03/12  05:00:00,15.0,21.0,21.0,21.002278287514846,21.0,21.0,21.0,21.0,21.0,21.0,21.0,19.017131110210398 
 03/12  06:00:00,14.65,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.967319249253668 
 03/12  07:00:00,14.75,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.933997187914849 
 03/12  08:00:00,15.35,21.0,21.0,21.003184555900238,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.959660264700046 
 03/12  09:00:00,16.241666666666668,21.0,21.0,21.362654571498074,21.0,21.0,21.0,21.0,21.120406598105484,21.033274183603984,21.0,19.035214781193447 
 03/12  10:00:00,17.633333333333334,21.0,21.0,22.22959790815069,21.0,21.0,21.0,21.0,21.873023757205819,21.47544072268956,21.0,19.19961355536487 
 03/12  11:00:00,19.291666666666669,21.160498521678709,21.0,23.245554300990127,21.0,21.0,21.01664220926896,21.0,22.852530104022759,22.162179647766704,21.0,19.42709133269873 
 03/12  12:00:00,20.641666666666667,21.59206686750487,21.0,24.198939130884715,21.10908306098002,21.0,21.13504155245835,21.023181472006553,23.7961403527099,22.747038690429947,21.035341390009653,19.654972987804216 
 03/12  13:00:00,21.74166666666667,22.06313611459387,21.06926056272412,25.02997927285809,21.539333215701079,21.0,21.263747418350076,21.299779794293199,24.640047862945307,23.232545379125228,21.211199704830056,19.879784334527696 
 03/12  14:00:00,22.84166666666667,22.52442222935298,21.415568435304427,25.664752420455117,21.97925925401599,21.000148872092969,21.395882437650525,21.674838366161639,25.294232826975123,23.59940174190557,21.60237510690025,20.11587385525828 
 03/12  15:00:00,23.650000000000003,22.9113029032588,21.885574954423267,26.016137194570715,22.31834445952843,21.09222907428779,21.522179882751514,22.02995035080808,25.66589495447084,23.81391356569195,22.143636759361589,20.336743344748915 
 03/12  16:00:00,23.900000000000003,23.154437058261924,22.33165909607462,26.166284360572786,22.624286749464195,21.267277494255784,21.62315933657274,22.31028667961232,25.823533942270449,23.943891840696535,22.74222725983294,20.513126208683617 
 03/12  17:00:00,23.55,23.24896409957313,22.687490757013589,26.016083590534664,22.893552457682078,21.452237563303144,21.701856336659689,22.502273408217716,25.649343388377408,23.91888631633272,23.142667079240867,20.633640403014519 
 03/12  18:00:00,22.366666666666665,23.180778532903138,22.779920314948794,25.647872260120527,23.058517438302599,21.62909669743698,21.74603437802296,22.589499567380839,25.319917118926417,23.833605122963914,23.147169592121619,20.672211631379523 
 03/12  19:00:00,20.066666666666668,22.920318056915446,22.491583467950318,25.268213487409139,23.148791863248176,21.736206549778303,21.734020070784145,22.535566874307194,25.0335066800837,23.787791809604298,22.761247637130468,20.601613278955356 
 03/12  20:00:00,17.908333333333336,22.679601640490266,22.165524128560678,25.042265983912356,23.218965323543008,21.86088101040102,21.729265995968324,22.44145336223471,24.86280436923099,23.8152483195084,22.638469569595448,20.485076421283023 
 03/12  21:00:00,16.558333333333335,22.516702526533078,22.07496952289097,24.918997293888955,23.34777105739147,22.00868880038222,21.742875092130743,22.37177482610532,24.763398603823175,23.89348791399985,22.668177971321314,20.40250362044163 
 03/12  22:00:00,15.458333333333334,22.364074348452865,22.024404992763026,24.788247495330809,23.443412128261327,22.10637110919315,21.758001817379083,22.29125380929966,24.64475692685674,23.933244939539237,22.706356179057527,20.332146363198676 
 03/12  23:00:00,14.008333333333333,22.15164321850682,21.915821274411216,24.56951466966181,23.430732745112633,22.11347121298925,21.750393039351356,22.148467412364,24.448762470758326,23.877426198964476,22.685607025483578,20.225589401870683 
 03/12  24:00:00,13.008333333333335,21.9176963381035,21.760205740665218,24.303670729209018,23.34760063164352,22.068890952947297,21.74366742761586,21.981268115111506,24.211073828503499,23.763793508774286,22.634326821468389,20.118360165113896 
 03/13  01:00:00,12.799999999999999,21.770098153088939,21.654187382325774,24.086517897574244,23.27023680698117,22.021372407062427,21.759312647252398,21.867158870301979,23.998454994845788,23.669373801536634,22.606666093014174,20.064685475354549 
 03/13  02:00:00,11.516666666666668,21.52860645791203,21.461301753608497,23.755195222846564,23.09606701054851,21.872957396681064,21.715778848806605,21.670492428435098,23.696474784087884,23.483995095191408,22.497555314586977,19.95352950186206 
 03/13  03:00:00,10.600000000000002,21.230325696747966,21.2122587046529,23.36505745568805,22.859612519080739,21.668373510774047,21.653941371540915,21.426583406200178,23.34004770574175,23.245870283515989,22.34882173969069,19.81688709910723 
 03/13  04:00:00,9.9,21.03972436320585,21.034387379798387,23.05655912950812,22.632802205690856,21.474929911722826,21.590876741233659,21.222695253351394,23.0182073968333,23.020520446807298,22.210789399690623,19.70990177162838 
 03/13  05:00:00,8.758333333333333,21.0,21.0,22.68203303134871,22.33173584516953,21.222765498879526,21.47886429820315,21.01385028613666,22.63109590866128,22.73702150289559,22.011426071292307,19.557841427174578 
 03/13  06:00:00,8.299999999999999,21.0,21.0,22.350277960677983,22.05570682855741,21.023114680529138,21.38500696070335,21.0,22.274226304341899,22.48178945767231,21.845630378307914,19.43247197061147 
 03/13  07:00:00,8.299999999999999,21.0,21.0,22.095239424709857,21.825534303105145,21.0,21.32530743478088,21.0,21.98865522683218,22.276792606217766,21.71960979508871,19.344473384706757 
 03/13  08:00:00,11.566666666666669,21.00449183233388,21.0,22.334869751803585,21.840945383092366,21.0173791431145,21.48780783117371,21.0,22.189948495882306,22.436826878239576,21.842336955196889,19.446524389524489 
 03/13  09:00:00,14.891666666666666,21.20528329652156,21.013186728917306,23.129394102754487,22.133564322709007,21.13643340902598,21.682323406128835,21.022373506835547,22.882055990863333,22.904559758918159,22.093106471557364,19.69990020472468 
 03/13  10:00:00,15.891666666666666,21.48194343695157,21.12800737764886,23.9138148904343,22.194027205281146,21.146357879836907,21.748686036582087,21.109418599623248,23.608199822039315,23.33470397883863,22.136986398343625,19.85257152195959 
 03/13  11:00:00,16.45,21.74807273747855,21.214626395245323,24.66814358518533,22.221126215439808,21.131716329997734,21.795598789401998,21.240359356070365,24.34850748686607,23.80634209147188,22.14915539589362,19.996020705216418 
 03/13  12:00:00,17.983333333333336,22.19587262514885,21.39734996928416,25.38603391697644,22.39301222960445,21.21977999660979,21.897027841567405,21.545763197897214,25.055273297098809,24.18213801238535,22.246211420899173,20.212961597725366 
 03/13  13:00:00,19.891666666666667,22.746527974086946,21.67795623411946,25.85979122258618,22.7386742423502,21.383111420723627,22.025177287804213,21.970505463663355,25.52856817716348,24.378022530282068,22.429608606134666,20.47266147348034 
 03/13  14:00:00,21.883333333333338,23.27824762134634,22.047160524546617,26.516605293250764,23.081024127769067,21.582784104657028,22.1701579676394,22.409973977901399,26.198146753613814,24.75308752958249,22.807466110714658,20.730244635072009 
 03/13  15:00:00,22.8,23.70306235885649,22.5322909011588,27.08403088228141,23.42562179917617,21.763938666290785,22.293505659676048,22.783289497704009,26.760221960709033,25.07363090376948,23.342797355545718,20.959068183591154 
 03/13  16:00:00,23.441666666666668,23.951250552912979,22.96722998699217,27.204388023144998,23.6968555165768,21.93538088524082,22.397846687434027,23.061007187599775,26.876992608532836,25.138041588453445,23.83589758271943,21.150681601185924 
 03/13  17:00:00,23.25833333333333,24.053806767177237,23.194028489525466,27.00863489853234,23.875642517402864,22.10756374998879,22.47162484821466,23.26094038183497,26.644042841059389,25.051629465392514,24.1052846323428,21.285507974002578 
 03/13  18:00:00,21.166666666666669,23.8513677243234,23.08930936120477,26.512197827181728,23.89993237805155,22.194432417232546,22.462750573624864,23.25221322491011,26.186750849130175,24.840421648998956,23.940359668347324,21.2651852012828 
 03/13  19:00:00,18.075000000000004,23.43392905269989,22.687924916466675,25.996259470196777,23.838041410094346,22.180825630284173,22.383375460094557,23.073917941008074,25.745897252435929,24.619299297267518,23.53205388116911,21.116816547879706 
 03/13  20:00:00,16.349999999999999,23.14679373537265,22.38523785198076,25.690205682651045,23.80588213282269,22.2258573279608,22.35585037245822,22.94047078335825,25.486067451496468,24.530035469574256,23.355272960635504,20.974947587565099 
 03/13  21:00:00,15.458333333333334,22.997704113017919,22.288271015725515,25.53275774908119,23.8632913505287,22.317812500543949,22.362988926184284,22.875091036990445,25.3326813113834,24.529703262184254,23.3380511062383,20.89570907872239 
 03/13  22:00:00,14.65,22.82230594297194,22.199338512606017,25.32829644978212,23.86518929512835,22.342517979356534,22.3598667464891,22.767905017013136,25.1367050828643,24.473497544126166,23.305747428772667,20.813723559725394 
 03/13  23:00:00,13.758333333333333,22.620855897465835,22.08506050618645,25.07086041427407,23.795521384580398,22.29732602540034,22.342526338104773,22.622815820499864,24.8916282060971,24.357391223107148,23.243271649377193,20.730471338183997 
 03/13  24:00:00,12.658333333333334,22.35962492896833,21.90428039419542,24.717181038082989,23.638663175247257,22.16875162606344,22.296536307770287,22.424526430742835,24.57890585970452,24.16753020984275,23.129247211428777,20.61493035787455 
 03/14  01:00:00,11.908333333333332,22.10962844866989,21.713934623076399,24.37501719456033,23.447908885652568,22.017334694489369,22.247137647726516,22.22203826418989,24.250420234588874,23.955679243926029,23.00409257755444,20.507241501015824 
 03/14  02:00:00,11.35,21.88734675789426,21.53090303326303,24.06377103479834,23.24234855839187,21.854145793527349,22.19683640708533,22.028061788680053,23.92646500484585,23.740861820025257,22.875208223704207,20.411003426764766 
 03/14  03:00:00,10.458333333333334,21.618815398447216,21.298536999355965,23.71136692908355,22.986301746587043,21.64228723373539,22.105667030817487,21.786619456831873,23.55900908135851,23.4832209175926,22.701886659357187,20.2892102114573 
 03/14  04:00:00,10.0,21.357249971413123,21.068553584857868,23.36770577595828,22.722253751966194,21.4371789835546,22.01256159361866,21.547213536958084,23.19435089199553,23.22747442821571,22.532000208415,20.173805925055424 
 03/14  05:00:00,9.358333333333335,21.115870928567728,21.0,23.037382826517065,22.463419005688093,21.23063063173147,21.90680344741224,21.314876361123607,22.836173894697969,22.97122942082525,22.363803234313136,20.05635932804271 
 03/14  06:00:00,8.258333333333333,21.0,21.0,22.64775341857785,22.15788954235958,21.019192204919347,21.753179602113808,21.047625079049018,22.414584859098395,22.659016170962077,22.14535977810525,19.896653788367474 
 03/14  07:00:00,8.441666666666667,21.0,21.0,22.363925340988968,21.919270376640069,21.0,21.67282867051585,21.0,22.09885019176066,22.433489369415054,21.999350349913497,19.795269522952279 
 03/14  08:00:00,10.183333333333334,20.9996335481526,21.0,22.436986598200094,21.850217793442565,21.0,21.749286466083885,21.0,22.138134503770578,22.457189520737093,22.004128747706547,19.816250973239183 
 03/14  09:00:00,12.733333333333335,21.184501237308454,21.0,22.9143876620431,21.91727977125173,20.99858932793196,21.885507198660837,21.02340948597723,22.55685444511035,22.686565533519667,22.097593280921417,19.94204805568766 
 03/14  10:00:00,14.891666666666666,21.578524052050228,21.048024346032617,23.634607666803676,22.03376239158568,21.01159529405719,22.00646637733951,21.172065450621547,23.196663208465606,23.070028055676685,22.21131225940731,20.121599132208833 
 03/14  11:00:00,15.891666666666666,21.879417975122978,21.182648818423706,24.390950337361944,22.09397056954543,21.033510638112479,22.065307675419267,21.310680533558864,23.918371897746345,23.558567265875764,22.25295314982016,20.28024007424472 
 03/14  12:00:00,16.741666666666668,22.163106303236959,21.29573423887709,25.081252666164855,22.223056776097669,21.062904202559829,22.11260940903048,21.486201267131049,24.59979370683745,23.94905319042336,22.284659237627257,20.449304520433448 
 03/14  13:00:00,17.841666666666666,22.58049723121944,21.49665687802415,25.291281898297077,22.46869013467818,21.1784914561273,22.20214903914813,21.77719504231278,24.80915787963151,23.97666448347296,22.39567733734332,20.655012762347057 
 03/14  14:00:00,19.64166666666667,23.07515257750141,21.868912928929509,25.837459055537538,22.746517558388203,21.37514949021401,22.32662052409511,22.15746391223408,25.384127555362338,24.320663584551239,22.719647194011885,20.878016426271495 
 03/14  15:00:00,21.53333333333333,23.614001530439244,22.39615552652022,26.230741061153429,23.09934069933256,21.651703012131269,22.484746736906407,22.586086479098865,25.753477865921338,24.535277125248059,23.1583157352508,21.13289939973826 
 03/14  16:00:00,20.275000000000003,23.701441821141374,22.600198191905645,26.20573002147843,23.208534496975557,21.727048589260347,22.493128242165029,22.734679260094379,25.760933095228159,24.511201535572835,23.455238595352428,21.220389290109979 
 03/14  17:00:00,18.258333333333334,23.410770496315214,22.501469352666505,25.69712175449798,23.15451932029796,21.707426414636406,22.432651230677238,22.65522476717773,25.308958097081776,24.207188631789618,23.37347410342402,21.164442221140808 
 03/14  18:00:00,15.81666666666667,23.026434651661267,22.17616256961132,25.14527879579687,23.055398938883277,21.6692760884881,22.335888885902393,22.50185635831095,24.79572990781676,23.90706860682791,23.083638724921277,21.023469622740519 
 03/14  19:00:00,14.108333333333335,22.58605948935975,21.773392542186799,24.695754491114898,22.973141829185008,21.607122297462156,22.235662291184086,22.29706243718513,24.396733967404804,23.693223416805315,22.817763386441045,20.826692076703539 
 03/14  20:00:00,13.549999999999999,22.395439224803345,21.60014706269602,24.51099052627875,22.969363156935164,21.6377715353686,22.20832448078569,22.21670443725863,24.214624447022929,23.6349222778788,22.72744612573877,20.734942494036763 
 03/14  21:00:00,13.008333333333335,22.230119654736,21.497390393336827,24.334218081743616,22.952576381261527,21.64107797360767,22.177261151734958,22.121272248590189,24.038935300845578,23.56288465239975,22.667597419443383,20.65915120224837 
