Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),DINING_ROOM:Zone Mean Air Temperature [C](Hourly),KITCHEN:Zone Mean Air Temperature [C](Hourly),LIVING_ROOM:Zone Mean Air Temperature [C](Hourly),HALL:Zone Mean Air Temperature [C](Hourly),BATHROOM:Zone Mean Air Temperature [C](Hourly),WC:Zone Mean Air Temperature [C](Hourly),BEDROOM2:Zone Mean Air Temperature [C](Hourly),BEDROOM1:Zone Mean Air Temperature [C](Hourly),BEDROOM3:Zone Mean Air Temperature [C](Hourly),LANDING:Zone Mean Air Temperature [C](Hourly),ROOF:Zone Mean Air Temperature [C](Hourly) 
 03/12  17:00:00,23.55,25.421248436491003,23.409698052698407,25.7684524902046,21.952001314899463,22.729442821590195,23.228030801317446,24.018205268914988,25.35295958281752,23.328493825939036,21.888704422537307,20.44044706710494 
 03/12  18:00:00,22.366666666666665,25.422321241400426,23.345257055057233,25.838465558875219,22.243181444099965,22.769955292129639,23.236943947885025,24.227467708099455,25.472801466839944,23.300903434749214,21.968755557572054,20.567658801407715 
 03/12  19:00:00,20.066666666666668,25.271479884468858,23.143060440839979,25.152343040367084,22.233633154148703,22.711361317673057,23.18655818078248,24.307716819963436,24.786797190280525,22.74367778457491,21.971452626583319,20.559865906408299 
 03/12  20:00:00,17.908333333333336,25.140342363752038,22.93293693875752,24.73231734901781,22.070723796766417,22.64726764233672,23.147348762951027,24.33276866823243,24.481218257920934,22.486215142220887,21.95022404205378,20.45459129578555 
 03/12  21:00:00,16.558333333333335,25.032067730379468,22.77596159213437,24.59584167428696,22.009245757589694,22.59731082516043,23.127748537976705,24.338113520675934,24.409632726822527,22.4033122751882,21.93960808280966,20.367556096924657 
 03/12  22:00:00,15.458333333333334,24.884158306814898,22.626066006119534,24.511543231887698,21.975640079124429,22.52781029961332,23.106346798987059,24.28522137954168,24.35954046550486,22.359897290692087,21.91903443525736,20.292897606456497 
 03/12  23:00:00,14.008333333333333,24.63504816230495,22.42683293910912,24.347855017996534,21.898850265182245,22.40084415941249,23.056917952120615,24.14099124621622,24.22830032280523,22.278308380767205,21.8580300092414,20.188624454308408 
 03/12  24:00:00,13.008333333333335,24.329051861925746,22.210368040587995,24.133937579223927,21.79605806644243,22.249037548851296,23.00274562244516,23.9471573400043,24.047154995134635,22.183215799751975,21.7918715414942,20.08123278742023 
 03/13  01:00:00,12.799999999999999,24.087883548428225,22.0503470202255,23.959218306189884,21.737154310959466,22.12950161892711,22.974196056044407,23.77091382657972,23.87798002054359,22.12795923274494,21.772829701794366,20.02651346343998 
 03/13  02:00:00,11.516666666666668,23.74311557003441,21.808649394193563,23.676535457902849,21.600336003197687,21.928015016224064,22.88383760267286,23.504568744199437,23.608813807564805,21.984627708733418,21.674509440719633,19.91355072858291 
 03/13  03:00:00,10.600000000000002,23.354912025581183,21.525013000034176,23.31554194567124,21.41700675537307,21.69197011525431,22.77747003320427,23.185017554161147,23.274792055936499,21.792662496529194,21.551226340697114,19.775190017979104 
 03/13  04:00:00,9.9,23.028391748396584,21.298307518641189,22.991391125123426,21.260978797996086,21.489658476673914,22.67729255798426,22.889575519904367,22.959023784489628,21.635024013667324,21.45639220977263,19.66743662269029 
 03/13  05:00:00,8.758333333333333,22.638260418180577,21.042044125343556,22.60557107545725,21.051657607723475,21.23580785405771,22.530510106822548,22.53172745016469,22.576341617930564,21.412869737281544,21.305937793146215,19.51437474910644 
 03/13  06:00:00,8.299999999999999,22.29610689173225,21.0,22.270044526644985,21.0,21.029460962336349,22.400791951050996,22.208193102255306,22.22205975635772,21.218238384733764,21.178666898626653,19.387828314431759 
 03/13  07:00:00,8.299999999999999,22.356940315564118,21.02892900422027,22.004786469761514,21.0,21.086587783325144,22.442001973159607,22.07696689025229,21.92864470267187,21.072919026842887,21.08720788456617,19.299118987310746 
 03/13  08:00:00,11.566666666666669,25.084337809417254,22.145028327172694,22.048193828451124,21.0,22.192481238020464,23.400444316541454,23.170267930629554,21.93381106128255,21.180060404283649,21.215890016987307,19.406976911873274 
 03/13  09:00:00,14.891666666666666,27.71374797945123,23.62227965029832,22.40595377786896,21.008772236638916,23.259316194308047,24.196954720890007,24.42706550724294,22.188507458420884,21.443802690473189,21.512858635435419,19.720268198069126 
 03/13  10:00:00,15.891666666666666,28.553957902552626,24.17860639139107,22.556573889765518,21.045628813053268,23.59424471241728,24.476153168108757,24.91449015661676,22.24456435895269,21.502400849819776,21.670860218387486,19.916719726493104 
 03/13  11:00:00,16.45,28.07596778785003,24.064111363746635,22.625065122259526,21.07086185514175,23.418748778120038,24.388161860042105,24.84505988986396,22.26220063650013,21.51886411586678,21.78902839151404,20.042154078764339 
 03/13  12:00:00,17.983333333333336,26.973692537122177,23.706217131259334,22.8292047147286,21.180414366783898,23.04585879241782,24.165362519731077,24.527132895514403,22.41837287795219,21.6280969037899,21.95901250128617,20.18657535811536 
 03/13  13:00:00,19.891666666666667,26.274491458783719,23.61810044738729,23.167121748637717,21.37743264195859,22.899080033570756,24.12386452717264,24.37778259897435,22.720531959554227,21.83325174054498,22.15708759364313,20.35798336090055 
 03/13  14:00:00,21.883333333333338,26.35402164151513,23.838026915187215,23.8438459915135,21.63579543427638,23.083069167713849,24.281179518174925,24.551959237058296,23.37079503428946,22.24412448176884,22.360133317277748,20.545902091874848 
 03/13  15:00:00,22.8,26.567685298077497,24.075116058273737,24.93170781106008,21.930678571178274,23.29811704801544,24.414437751733009,24.815006528313505,24.463763527776015,22.92706243372312,22.53200942105276,20.73579638207495 
 03/13  16:00:00,23.441666666666668,26.702395097722485,24.218480694890187,26.005627018295745,22.234555263854259,23.4639069795325,24.503151058789869,25.052345996306216,25.52740347478702,23.60707757081036,22.67466264888505,20.936851471434399 
 03/13  17:00:00,23.25833333333333,26.756365153783155,24.264450031926157,26.614848770255816,22.538268873436846,23.574645304123505,24.53726433404923,25.261648445884729,26.164954531213245,23.966542529848444,22.794225362411884,21.12775941652262 
 03/13  18:00:00,21.166666666666669,26.56024201208174,24.105665513043094,26.369871219722798,22.6680900737844,23.533326947070678,24.46681488588652,25.296281074859438,25.96300263131887,23.747871599176336,22.795123004400847,21.180278420031017 
 03/13  19:00:00,18.075000000000004,26.18325844480036,23.788881783517373,25.62292354192245,22.545245717923448,23.373333739323159,24.32282438700004,25.18381382507674,25.264213533688915,23.200417020122,22.684529097220815,21.078693780264247 
 03/13  20:00:00,16.349999999999999,25.914435574868734,23.532355374062296,25.17810704674257,22.403038536730575,23.267697948131234,24.234398383515438,25.101214470897998,24.911281521574538,22.92965580564913,22.62108621450696,20.94401873526526 
 03/13  21:00:00,15.458333333333334,25.742649836547217,23.376552086206876,25.033046559692538,22.365508027512065,23.204741988542464,24.18233018980074,25.04197667484222,24.778793907056639,22.84932000800694,22.615061423975268,20.862386840362043 
 03/13  22:00:00,14.65,25.5036500169774,23.20616699078361,24.879881442470479,22.324988250838144,23.102464240208353,24.11654735625606,24.910007675827474,24.63457588903744,22.777467084011915,22.584042108095685,20.781504336692618 
 03/13  23:00:00,13.758333333333333,25.21293275576478,23.010354551733504,24.68045138186315,22.2554689499587,22.962631645921193,24.032036878651437,24.71200787490301,24.44399081701545,22.68566298981027,22.529992383625616,20.696963207811817 
 03/13  24:00:00,12.658333333333334,24.86040405938994,22.752333163207934,24.397374321807349,22.12986392744541,22.76889384745534,23.923342169964874,24.439548838224643,24.177269609033304,22.537204204764067,22.429232806664744,20.580711058289734 
 03/14  01:00:00,11.908333333333332,24.5184218554769,22.496476329504277,24.0904904098378,21.99499168067554,22.56490774946505,23.822302626271136,24.149708396696494,23.88282261667386,22.383025120704248,22.332675338130004,20.471229581786284 
 03/14  02:00:00,11.35,24.19562847126814,22.271687876448568,23.78212051558387,21.86053903075548,22.367754954617529,23.723444978092109,23.85710997821339,23.58337388568043,22.24049667865405,22.244513102567728,20.37441803184439 
 03/14  03:00:00,10.458333333333334,23.824255500154285,22.01138805846782,23.43301104953234,21.685857734045809,22.133885249758717,23.5801838751152,23.518099112335795,23.235230195323415,22.053742976464077,22.116814383240855,20.252333016701745 
 03/14  04:00:00,10.0,23.4591100699791,21.752349773746727,23.09482183218277,21.50277630068632,21.907868305218455,23.434669402980878,23.185130038029553,22.88529743699885,21.867405108320793,21.98956984403414,20.136724014718934 
 03/14  05:00:00,9.358333333333335,23.114455272737219,21.50375985084617,22.77160280338417,21.313473169879655,21.684293351375066,23.277351818717596,22.85869406093298,22.54004223357045,21.67965776981276,21.854222309505347,20.019136579245346 
 03/14  06:00:00,8.258333333333333,22.710495263743156,21.19885352884209,22.389194575520805,21.077802868392206,21.409074255815317,23.070600018652173,22.47231343706609,22.133831200345399,21.431956598378688,21.665252220224859,19.859353207949167 
 03/14  07:00:00,8.441666666666667,22.592016496146884,21.073706875094648,22.10574883958977,21.0,21.28749679458377,23.00196822447001,22.24687307517446,21.82482520338327,21.26307277218478,21.541648082844437,19.758049438050194 
 03/14  08:00:00,10.183333333333334,24.034083779812496,21.755346610900959,22.07334346740315,21.0,21.82411826892213,23.464382254725167,22.751717390129529,21.764130896117974,21.27238662324695,21.569797092741046,19.786059728105547 
 03/14  09:00:00,12.733333333333335,26.07700730542197,22.82191813640061,22.23917017869438,21.00023991271594,22.61319177721224,24.074917498222964,23.615906009942774,21.884669507825426,21.38750297080277,21.710770768406595,19.940390569137777 
 03/14  10:00:00,14.891666666666666,27.140242172052937,23.493325154630456,22.450189435936087,21.041168149122006,23.044113852293646,24.386352850187096,24.176297039750457,22.021327230914936,21.515728276648067,21.891119800756134,20.14741513966334 
 03/14  11:00:00,15.891666666666666,27.157967431108415,23.627619523980799,22.56647558188153,21.096212557195906,23.052386702230579,24.406159728906308,24.28208330540882,22.07771125698126,21.567317532183279,22.015666987838505,20.301969772219363 
 03/14  12:00:00,16.741666666666668,26.34596435053734,23.362889717535358,22.67212440605621,21.15042541225213,22.749880941104796,24.20136525883378,24.03168029223021,22.13782006381524,21.606706307658205,22.11092170341838,20.41424050223439 
 03/14  13:00:00,17.841666666666666,25.68373689572432,23.221889496504347,22.904626318976957,21.26300687575331,22.591690219336404,24.118900891465015,23.853480301086049,22.340208389921604,21.734656492941978,22.2371401197698,20.53189877552603 
 03/14  14:00:00,19.64166666666667,25.740190070916943,23.43849339935059,23.505270716292676,21.474056219901216,22.74773612946868,24.2333034139495,24.004640753475745,22.932563590583926,22.11199656253611,22.404434562153555,20.701732520276634 
 03/14  15:00:00,21.53333333333333,26.116129522620886,23.76432411727491,24.394281604670664,21.796013375844259,23.02882705355437,24.386594200982047,24.330355167885164,23.805201783120578,22.677982363606366,22.6185842817807,20.93276914026214 
 03/14  16:00:00,20.275000000000003,26.123932797168988,23.80266643986008,25.1055628707651,21.962420260634109,23.09459316720717,24.374113769934565,24.455625795203046,24.538895917071018,23.112691756284375,22.644606182646684,21.034166067586125 
 03/14  17:00:00,18.258333333333334,25.76647496838487,23.576135197051003,25.079284440163918,21.996095748392294,22.998513003677798,24.26604003819902,24.3808655510563,24.582234282950638,23.044410411813897,22.554128244224246,21.023364172793177 
 03/14  18:00:00,15.81666666666667,25.366961682703438,23.27473630373517,24.599551514151597,21.93698941544689,22.842162461434854,24.107926941694659,24.26626341416385,24.157063397366988,22.671628219180126,22.437175298447003,20.93439325096478 
 03/14  19:00:00,14.108333333333335,24.94395020377551,22.929800685064835,24.1005168690205,21.821698980452127,22.674070933473148,23.939839646522825,24.102591234697177,23.710554192409338,22.301306646962954,22.3002384854131,20.770043792260734 
 03/14  20:00:00,13.549999999999999,24.764405631888523,22.743496948291015,23.901979875429757,21.77805008329497,22.609859727448236,23.858788645226967,24.037017812407286,23.527282694126695,22.175282363548889,22.26436674592706,20.68409051142871 
 03/14  21:00:00,13.008333333333335,24.581503003728249,22.576248458367059,23.76379468268185,21.731158113587936,22.52197746390912,23.77601584810344,23.928750388938114,23.39329813095559,22.088466234218925,22.21533250680577,20.609284379404384 
 03/14  22:00:00,11.808333333333336,24.302162593856253,22.348629461607059,23.545531915876948,21.620734996840498,22.35290150595067,23.64693720164266,23.72174723596245,23.185410025530119,21.94412758832323,22.10653412231557,20.50287586028983 
 03/14  23:00:00,11.1,23.993717348397863,22.109789850772008,23.29430470617289,21.486659403519725,22.16682768712431,23.52768505022853,23.472742048568695,22.940198803223564,21.794595181790468,21.994415317986925,20.397377055380365 
 03/14  24:00:00,10.808333333333332,23.731567050518213,21.923345296231024,23.082146847511127,21.38644759995336,22.00705248304268,23.427367844331415,23.243403143613205,22.725398322303609,21.688937685734464,21.916782536752569,20.326559779325604 
 03/15  01:00:00,9.9,23.399697741415634,21.68157105979653,22.79267542796479,21.22265407950052,21.789511508684737,23.279455899849116,22.944467148701038,22.43054276571883,21.516456168812498,21.78340736299046,20.212487807920835 
 03/15  02:00:00,9.4,23.07174845774347,21.4416557779914,22.499848993631117,21.055927170429798,21.574651852593978,23.131784545598604,22.640328676137484,22.124459532867478,21.342645369002914,21.649080953827107,20.09993463471944 
 03/15  03:00:00,8.758333333333333,22.739087677356748,21.19917103595006,22.205596398558446,21.0,21.351320176900289,22.96440086612318,22.330032336786727,21.81458499115993,21.161526069190005,21.505442256603044,19.987457214301 
 03/15  04:00:00,9.291666666666666,22.47902786425502,21.01371149952619,21.971990903286256,21.0,21.17544856131181,22.842978435437428,22.081803722447089,21.563874705248798,21.030214946956208,21.408286693461617,19.917621362440689 
 03/15  05:00:00,10.0,22.307848828895265,21.0,21.8227992645423,21.0,21.04683834235334,22.74356835318257,21.907831147380575,21.396177886811047,21.002103071744146,21.349776253369155,19.8940230607605 
 03/15  06:00:00,9.65,22.02236806367277,21.0,21.563256993191457,21.0,21.0,22.568615758393709,21.62578341427972,21.116569153517245,21.0,21.20122709439057,19.801793578436965 
 03/15  07:00:00,9.4,21.898682885092304,21.0,21.309054153936378,21.0,21.0,22.46269292169342,21.40617233139201,21.0,21.0,21.05413508709316,19.70045055001786 
 03/15  08:00:00,10.391666666666668,22.87450575287689,21.11410468203266,21.245368698243465,21.0,21.079903877322136,22.73372513794328,21.686423391497443,21.0,21.0,21.0246116045433,19.682368537883169 
 03/15  09:00:00,12.091666666666667,25.188744075631886,22.189609066401148,21.34284526085897,21.0,21.909004947130808,23.44832521342546,22.620395797381197,21.0,21.0,21.10742255468693,19.77370612240665 
 03/15  10:00:00,13.441666666666669,26.642358943253258,23.010760079900807,21.43208230922316,21.0,22.49218833911428,23.85655260603208,23.333196563049499,21.0,21.0,21.212571005267816,19.906273744601817 
 03/15  11:00:00,14.891666666666666,26.59634790962355,23.100610266726848,21.580429344642828,21.0,22.46686853576409,23.828873934460188,23.453081341580928,21.017243882121237,21.0,21.361310633487365,20.054887632943517 
 03/15  12:00:00,15.891666666666666,25.67602294740854,22.786486871689055,21.787610725791994,21.0,22.124000766839648,23.58344631079825,23.199682094656823,21.14613081982972,21.0,21.502818208074428,20.184242294987457 
 03/15  13:00:00,16.099999999999999,24.83238157156796,22.513876087621033,21.933564798953929,21.0,21.88513141454799,23.43578736712007,22.950498212550938,21.26781203145666,21.000134674509384,21.55202114575729,20.235267007394666 
 03/15  14:00:00,16.741666666666668,24.827958949906685,22.62525823178386,22.331236417305794,21.0,22.002869656055514,23.52764090275258,23.05298495477074,21.669788153030287,21.148765226960557,21.651052886388574,20.304099273093457 
 03/15  15:00:00,17.2,24.827383080943539,22.725597814357639,22.78794434285207,21.0,22.09138100032635,23.54749317845849,23.189186314996787,22.13850568341734,21.41019368207029,21.71062375644166,20.41741556588514 
 03/15  16:00:00,16.908333333333336,24.728823087912873,22.715701643302919,23.106241613603247,21.00142612741917,22.136971462797765,23.53666644868244,23.25903192069335,22.484091974635324,21.59507943751606,21.722365213837418,20.474344733623146 
 03/15  17:00:00,16.349999999999999,24.67994851038435,22.690913360471034,23.447762837223637,21.07881378198901,22.174167794653937,23.515210666027586,23.30681634332754,22.862430033096634,21.80630025927047,21.73280046871569,20.503978553656056 
 03/15  18:00:00,15.108333333333335,24.358440270749474,22.486598814845679,23.231856789321144,21.11918486843486,22.061806170596439,23.38946787225957,23.209752184400818,22.662386220303408,21.603276649592404,21.65705170739575,20.481219369576775 
 03/15  19:00:00,14.4,24.01505099364118,22.241482859334594,22.834863626914826,21.072405077889333,21.949197063328673,23.27409375244675,23.074771958677358,22.300358105134867,21.328188672008915,21.582832803112809,20.412791099876317 
 03/15  20:00:00,13.758333333333333,23.820970081841336,22.082267440846178,22.659175757977633,21.029673445777047,21.880301695047398,23.192191166317838,22.98049889303586,22.141385326791818,21.225694286166683,21.543158169242195,20.343172389667733 
 03/15  21:00:00,13.299999999999999,23.624323269139908,21.9307805910862,22.522631782432958,21.0,21.792143819301829,23.110809942482928,22.85525729455506,22.01896252553449,21.147659401906016,21.488566934798624,20.268845504776278 
 03/15  22:00:00,13.008333333333335,23.442709087309909,21.801119801453358,22.412365236526218,21.0,21.7014593972507,23.032087115031716,22.725218382160838,21.91377636326102,21.09416639426276,21.44512326556035,20.218181564826236 
 03/15  23:00:00,12.799999999999999,23.23472011274967,21.651994433741295,22.272860338619876,21.0,21.588958693309207,22.945772836228014,22.563602865905059,21.778920746187198,21.023752531837049,21.387346866664655,20.164192415950926 
 03/15  24:00:00,13.091666666666667,23.084509967760498,21.554403956392134,22.178164197561995,21.0,21.513632314372705,22.88374148620274,22.43802607022973,21.67989645589429,20.99775535291967,21.36366917895774,20.139908248204855 
 03/16  01:00:00,13.299999999999999,22.951840485056907,21.4809581699071,22.087139770702295,21.0,21.428704997928987,22.818982563914678,22.312580944291608,21.581378331938596,21.0,21.339594314630728,20.118697529277506 
 03/16  02:00:00,13.65,22.80365536773213,21.403395503700108,21.98084252815563,21.0,21.325255408947844,22.743071186188929,22.174225471681173,21.469198515943167,21.0,21.30736833219925,20.09852725150544 
 03/16  03:00:00,13.549999999999999,22.624729267835816,21.290955182312545,21.842826079776349,21.0,21.194437949333787,22.643475569377036,22.01247712257528,21.32796936570288,21.0,21.248349099218374,20.060277494358656 
 03/16  04:00:00,13.299999999999999,22.400120691976907,21.131401434411019,21.655088722475239,21.0,21.040677981321989,22.529046935252749,21.812171942369447,21.146378937663095,21.0,21.15664025096748,19.992857006298168 
 03/16  05:00:00,13.299999999999999,22.221906848541705,21.016503725545126,21.510631778469489,21.0,21.0,22.426936545043259,21.641584833567408,21.017414284785077,21.0,21.08682821028263,19.94178189162986 
 03/16  06:00:00,13.008333333333335,22.012288830079659,21.0,21.33684319416513,21.0,21.0,22.30360869834212,21.44643618983284,21.0,21.0,21.011120151807729,19.87561506067995 
 03/16  07:00:00,12.799999999999999,21.865383259528327,21.0,21.164585073428076,21.0,21.0,22.212361540070785,21.274711470887195,21.0,21.0,21.0,19.806908184296657 
 03/16  08:00:00,12.799999999999999,22.181933168470097,21.0,21.094573250676093,21.0,21.0,22.25720045989975,21.30070401120138,21.0,21.0,21.0,19.76380539405579 
 03/16  09:00:00,12.799999999999999,22.532383894950926,21.026455391793815,21.076343017385594,21.0,21.0,22.296332194348737,21.373728295745697,21.0,21.0,21.0,19.741582698227107 
 03/16  10:00:00,13.091666666666667,22.36923194831192,21.006763580601797,21.04099356265994,21.0,21.0,22.212805098653296,21.281944963747838,21.0,21.0,21.0,19.744882841665388 
 03/16  11:00:00,13.65,23.00531409518089,21.306418409963933,21.146355406055638,21.0,21.03747456772065,22.391734753847574,21.521907297955797,21.0,21.0,20.998892919630376,19.773424286539009 
 03/16  12:00:00,13.9,23.113923553265896,21.410062486570835,21.236224168902326,21.0,21.031598793845438,22.38842455410212,21.58796050879077,21.0,21.0,21.00946051324954,19.81354620163012 
 03/16  13:00:00,13.9,22.866408201990187,21.344292916534728,21.273742426401556,21.0,21.0,22.329705653523374,21.514476118997935,21.0,21.0,21.023811677138118,19.828454036877728 
 03/16  14:00:00,13.9,22.806573606505585,21.358800221246687,21.504501592951244,21.0,20.999738271380769,22.32442645872162,21.51609643537121,21.06080193773386,21.0,21.041984191251779,19.83943762839701 
 03/16  15:00:00,13.9,22.846270968682594,21.412262274730307,22.073354354557009,21.0,21.036235357873357,22.333233101398617,21.573830062288996,21.585505747834238,21.168984342826055,21.070402115381826,19.87123755021614 
 03/16  16:00:00,14.191666666666669,22.738071224787139,21.392371866829845,22.486770114949168,21.0,21.035665370192068,22.28999484845131,21.596754746193257,21.999355575829214,21.422152212256888,21.077357385336826,19.9433484127692 
 03/16  17:00:00,13.758333333333333,22.57830185569513,21.294370707327194,22.845169565024617,21.0,21.01149144824672,22.224944475705269,21.57991586131644,22.373108389337408,21.635509289311974,21.050517667369815,19.98162703984193 
 03/16  18:00:00,12.658333333333334,22.283528439471188,21.07201593587923,22.66189708194561,21.0,21.0,22.098525051976595,21.446792229803774,22.209792416952948,21.445584940624497,21.0,19.948977987617643 
 03/16  19:00:00,11.908333333333332,21.977846015148086,21.0,22.02927555146323,21.0,21.0,21.963572325233128,21.295631884124079,21.605813613321243,21.043781080459387,21.0,19.88400885289516 
 03/16  20:00:00,11.058333333333332,21.753632095687995,21.0,21.62607077383693,21.0,21.0,21.845086443048797,21.161818168512818,21.22335255161684,21.0,21.0,19.77712797947594 
 03/16  21:00:00,10.600000000000002,21.563567491157035,21.0,21.410516161129836,21.0,21.0,21.73927065189301,21.02591709824031,21.01806381581881,21.0,21.0,19.6789789295734 
 03/16  22:00:00,10.600000000000002,21.421623501884129,21.0,21.278950322910345,21.0,21.0,21.655531434499808,21.0,21.0,21.0,21.0,19.622827356846419 
 03/16  23:00:00,10.600000000000002,21.266870603743727,21.0,21.13780371777328,21.0,21.0,21.56676444930731,21.0,21.0,21.0,21.0,19.572413983020597 
 03/16  24:00:00,10.25,21.072331067196939,21.0,21.009074402698024,21.0,21.0,21.453925259081115,21.0,21.0,21.0,21.0,19.504480357294907 
 03/17  01:00:00,10.0,21.0,21.0,21.0,21.0,21.0,21.336105862605636,21.0,21.0,21.0,21.0,19.430953600764864 
 03/17  02:00:00,9.65,21.0,21.0,21.0,21.0,21.0,21.214131803826253,20.999999999999998,21.0,21.0,21.0,19.35648642689141 
 03/17  03:00:00,9.108333333333333,21.0,21.0,21.0,21.0,21.0,21.071879201880319,21.0,21.0,21.0,21.0,19.262482197888756 
 03/17  04:00:00,8.549999999999999,21.0,21.0,21.0,21.0,21.0,20.992607652734266,21.0,21.0,21.0,21.0,19.165816274075057 
 03/17  05:00:00,7.366666666666668,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,19.033113588407276 
 03/17  06:00:00,6.700000000000002,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.908735021983149 
 03/17  07:00:00,6.991666666666667,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.852111739460413 
 03/17  08:00:00,9.183333333333334,21.678860718905328,21.0,21.0,21.0,21.0,21.235810551615704,21.0,21.0,21.0,21.0,18.923456863720295 
 03/17  09:00:00,11.883333333333333,23.696217252409327,21.211200234039194,21.0,21.0,21.01319806591432,21.887304727375655,21.16568776615506,21.0,21.0,21.0,19.11970432478059 
 03/17  10:00:00,13.091666666666667,24.75094538009935,21.73975477401586,21.0,21.0,21.179850395015163,22.21207399729747,21.632989654084417,21.0,21.0,21.0,19.265218734914986 
 03/17  11:00:00,13.65,24.61798461892988,21.73277881968929,21.0,21.0,21.08100666554097,22.192039894857986,21.68288871661443,21.0,21.0,21.0,19.355670730591098 
 03/17  12:00:00,14.191666666666669,23.829580952535264,21.443063058271436,21.0,21.0,21.0,22.0174047066425,21.477746695724198,21.0,21.0,21.0,19.428861135933408 
 03/17  13:00:00,15.391666666666666,23.125843251756078,21.246971859766679,21.0,21.0,21.0,21.942545933476056,21.3384589367128,21.0,21.0,21.0,19.52547571406046 
 03/17  14:00:00,16.45,23.163074526540517,21.415357193272773,21.29973843757151,21.0,21.0,22.056331213891796,21.520303791967849,21.037035021949323,21.0,21.0,19.650841756196227 
 03/17  15:00:00,17.341666666666666,23.386601592042635,21.628728942125819,22.174330842181765,21.0,21.02864737899655,22.16473521935765,21.800161223977324,21.685144745759687,21.080750508676159,21.0,19.79765913363265 
 03/17  16:00:00,15.81666666666667,23.332854828986453,21.614675808988097,22.250796556741567,21.0,21.034985986420446,22.13888369716321,21.9274867724726,21.75638962711057,21.038825738723348,21.0,19.836336527563707 
 03/17  17:00:00,14.108333333333335,23.016903553248985,21.344306005951994,21.87836752497888,21.0,21.0,22.039426020223968,21.89289034304392,21.460913953072266,21.0,21.0,19.744951443771499 
 03/17  18:00:00,13.258333333333333,22.882296013555889,21.167770781594997,21.80428515896689,21.0,21.0,21.974040704347375,21.947368786790976,21.423844815224638,21.0,21.0,19.703266372109039 
 03/17  19:00:00,12.158333333333332,22.65184927927339,21.00845130605858,21.660020767060958,21.0,21.0,21.872830582743704,21.91140799119864,21.305323825950006,21.0,21.0,19.631402887809906 
 03/17  20:00:00,11.700000000000001,22.482120791186259,21.0,21.553431750717036,21.0,21.0,21.81340956079198,21.865406440744619,21.21823100256542,21.0,21.0,19.57788092245019 
 03/17  21:00:00,11.35,22.34667672324109,21.0,21.47920930416026,21.0,21.0,21.769436176729284,21.795661987183249,21.148835110039646,21.0,21.0,19.53959776297975 
 03/17  22:00:00,11.1,22.161096493374406,21.0,21.354024591497688,21.0,21.0,21.713203576205897,21.66442599935755,21.03000924885283,21.0,21.0,19.49526280877036 
 03/17  23:00:00,11.1,21.972604227428563,21.0,21.224052230616029,21.0,21.0,21.65727237384984,21.51708853225794,21.0,21.0,21.0,19.463965396172509 
 03/17  24:00:00,11.1,21.775323454199698,21.0,21.07169215570506,21.0,21.0,21.59458620532617,21.344132813763026,21.0,21.0,21.0,19.42808698191193 
 03/18  01:00:00,11.1,21.588344630492629,21.0,21.0,21.0,21.0,21.529717597820299,21.16056792321834,21.0,21.0,21.0,19.387943625946009 
 03/18  02:00:00,10.808333333333332,21.368885408636016,21.0,21.0,21.0,21.0,21.439131274876929,21.009754849300504,21.0,21.0,21.0,19.3279265291895 
 03/18  03:00:00,10.891666666666666,21.16478538965247,21.0,21.0,21.0,21.0,21.358436579527706,21.0,21.0,21.0,21.0,19.276817902356979 
 03/18  04:00:00,11.1,21.02899538866807,21.0,21.0,21.0,21.0,21.283867069813608,21.0,21.0,21.0,21.0,19.2458785947727 
 03/18  05:00:00,10.808333333333332,21.0,21.0,21.0,21.0,21.0,21.175589942200145,21.0,21.0,21.0,21.0,19.1844538426138 
 03/18  06:00:00,10.600000000000002,21.0,21.0,21.0,21.0,21.0,21.065267564889426,21.0,21.0,21.0,21.0,19.118626149157448 
 03/18  07:00:00,10.891666666666666,21.00193950144423,21.0,21.0,21.0,21.0,21.048546053181409,21.0,21.0,21.0,21.0,19.08546926947871 
 03/18  08:00:00,11.741666666666668,21.36744757389488,21.0,21.0,21.0,21.0,21.246689757011706,21.0,21.0,21.0,21.0,19.10635284368649 
 03/18  09:00:00,12.841666666666669,21.839898202447185,21.0,21.0,21.0,21.0,21.36347086425621,21.0,21.0,21.0,21.0,19.17726462503765 
 03/18  10:00:00,13.008333333333335,22.591637749071287,21.0,21.0,21.0,21.0,21.582799123521484,21.002578027628773,21.0,21.0,21.0,19.21548358578259 
 03/18  11:00:00,13.441666666666669,22.56788715681085,21.0,21.0,21.0,21.0,21.57316790894939,21.0,21.0,21.0,21.0,19.252388603154544 
 03/18  12:00:00,14.191666666666669,22.423781390411564,21.0,21.0,21.0,21.0,21.58075003121279,21.0,21.0,21.0,21.0,19.317383298728989 
 03/18  13:00:00,14.108333333333335,22.16014577578711,21.0,21.0,21.0,21.0,21.55804804922907,21.0,21.0,21.0,21.0,19.332572818537338 
 03/18  14:00:00,14.891666666666666,22.21518408409851,21.0,21.058307605208986,21.0,21.0,21.62268654989033,21.01801980884048,21.0,21.0,21.0,19.389880300891045 
