Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),DINING_ROOM:Zone Mean Air Temperature [C](Hourly),KITCHEN:Zone Mean Air Temperature [C](Hourly),LIVING_ROOM:Zone Mean Air Temperature [C](Hourly),HALL:Zone Mean Air Temperature [C](Hourly),BATHROOM:Zone Mean Air Temperature [C](Hourly),WC:Zone Mean Air Temperature [C](Hourly),BEDROOM2:Zone Mean Air Temperature [C](Hourly),BEDROOM1:Zone Mean Air Temperature [C](Hourly),BEDROOM3:Zone Mean Air Temperature [C](Hourly),LANDING:Zone Mean Air Temperature [C](Hourly),ROOF:Zone Mean Air Temperature [C](Hourly) 
 01/01  20:00:00,10.600000000000002,22.644235875925756,22.32633849950275,21.0,21.0,21.986808562515667,22.798047977604854,21.20394715808276,21.0,21.0,21.0,18.000577365311569 
 01/01  21:00:00,9.608333333333333,22.37835344050623,22.121153198730558,21.0,21.0,21.85201365595286,22.696581555730547,21.074766050405093,21.0,21.0,21.0,17.92959478908538 
 01/01  22:00:00,9.191666666666667,22.097226015178938,21.87497099864983,21.0,21.0,21.677193723128167,22.581679029508483,21.0,21.0,21.0,21.0,17.858920201143698 
 01/01  23:00:00,8.466666666666667,21.830603298996907,21.615276693641787,21.0,21.0,21.46269249764012,22.440553952235747,21.0,21.0,21.0,21.0,17.795003511683924 
 01/01  24:00:00,7.158333333333334,21.444640817913684,21.260135010639674,21.0,21.0,21.15854572951364,22.223434576988728,21.0,21.0,21.0,21.0,17.667118575792725 
 01/02  01:00:00,7.983333333333334,21.23274224865899,21.029592961866837,21.0,21.0,20.99960298825074,22.111444813923723,21.0,21.0,21.0,21.0,17.64929406113663 
 01/02  02:00:00,7.266666666666667,21.058772303302214,21.0,21.0,21.0,21.0,21.946257520444488,21.0,21.0,21.0,21.0,17.600013866253297 
 01/02  03:00:00,5.808333333333333,21.0,21.0,21.0,21.0,21.0,21.69009443268,21.0,21.0,21.0,21.0,17.44468968583152 
 01/02  04:00:00,4.608333333333333,21.0,21.0,21.0,21.0,21.0,21.464128509665938,21.0,21.0,21.0,21.0,17.317594696727399 
 01/02  05:00:00,4.891666666666667,21.0,21.0,21.0,21.0,21.0,21.300557576856574,21.0,21.0,21.0,21.0,17.250632736879515 
 01/02  06:00:00,6.533333333333332,21.0,21.0,21.0,21.0,21.0,21.222248836980908,21.0,21.0,21.0,21.0,17.302191355886419 
 01/02  07:00:00,7.55,21.0,21.0,21.0,21.0,21.0,21.11888555518493,21.0,21.0,21.0,21.0,17.339441562308168 
 01/02  08:00:00,7.45,21.0,21.0,21.0,21.0,21.0,21.02949879726906,21.0,21.0,21.0,21.0,17.309979381682778 
 01/02  09:00:00,9.183333333333334,21.373038194843337,21.001446044071057,21.0,21.0,21.0,21.45319367678537,21.0,21.0,21.0,21.0,17.370125554933535 
 01/02  10:00:00,11.241666666666668,23.187117953154045,21.54277745355603,21.0,21.0,21.000582598675118,22.03416052095776,21.0,21.0,21.0,21.0,17.55713688243357 
 01/02  11:00:00,12.983333333333333,24.50924745458839,22.319059085400768,21.0,21.0,21.287969355804809,22.441636207876888,21.145715399781865,21.0,21.0,21.0,17.740014196915529 
 01/02  12:00:00,13.9,26.050709762686095,23.17716294741713,21.0,21.0,22.013001045808044,22.996326186617524,21.84997755389847,21.0,21.0,21.0,17.907149606353604 
 01/02  13:00:00,13.9,27.2068196046818,23.815419529157738,21.0,21.0,22.614726060625484,23.422177900800535,22.458826094626685,21.0,21.0,21.0,17.99526087035129 
 01/02  14:00:00,13.9,26.93551236293663,23.797460179520415,21.0,21.0,22.644620251660766,23.39313988509245,22.51125246618021,21.0,21.0,21.0,18.07551134927739 
 01/02  15:00:00,12.908333333333334,26.742620914820589,23.846348846710617,21.0,21.0,22.777131236447287,23.482350654378796,22.548847934245079,21.0,21.0,21.0,18.07798008027454 
 01/02  16:00:00,12.550000000000003,26.161760792756625,23.693107870916675,21.0,21.0,22.706359599687095,23.403799882623216,22.404997075614543,21.0,21.0,21.0,18.06836044049069 
 01/02  17:00:00,11.808333333333336,24.279045758164686,22.879865970210209,21.0,21.0,22.048904431436026,22.900544142871128,21.716665370115906,21.0,21.0,21.0,18.047376647699694 
 01/02  18:00:00,10.808333333333332,23.082322329133026,22.34888293837163,21.0,21.0,21.722650725424747,22.66741247429731,21.247910722504686,21.0,21.0,21.0,17.934741195574757 
 01/02  19:00:00,11.241666666666668,22.77468425605552,22.236952548435537,21.0,21.0,21.708443209813834,22.65862170278628,21.15586926093969,21.0,21.0,21.0,17.91985287198761 
 01/02  20:00:00,11.700000000000001,22.64197282450691,22.18138041596234,21.0,21.0,21.70211869954692,22.64401495889777,21.143001821992539,21.0,21.0,21.0,17.950977532115137 
 01/02  21:00:00,10.708333333333334,22.38670850073277,21.99411694223994,21.0,21.0,21.57324587034022,22.5412957946338,21.03365906934316,21.0,21.0,21.0,17.88888557010155 
 01/02  22:00:00,9.358333333333335,22.036827284792805,21.705351791387377,21.0,21.0,21.362418038635398,22.39009733016967,21.0,21.0,21.0,21.0,17.768666296576688 
 01/02  23:00:00,9.191666666666667,21.785917245626665,21.466236577309148,21.0,21.0,21.180041999212965,22.274261386412907,21.0,21.0,21.0,21.0,17.70987384014694 
 01/02  24:00:00,9.108333333333333,21.571814617027554,21.2528627610351,21.0,21.0,21.02505138767673,22.155555222966297,21.0,21.0,21.0,21.0,17.678076458138866 
 01/03  01:00:00,9.191666666666667,21.337594514919926,21.039008257571778,21.0,21.0,21.0,22.026504933179525,21.0,21.0,21.0,21.0,17.643011551416476 
 01/03  02:00:00,9.75,21.159225734434565,21.0,21.0,21.0,21.0,21.926023979144835,21.0,21.0,21.0,21.0,17.646462454324344 
 01/03  03:00:00,11.283333333333334,21.085520757205715,21.0,21.0,21.0,21.0,21.890480293828387,21.0,21.0,21.0,21.0,17.711864507405289 
 01/03  04:00:00,13.191666666666669,21.108950497885109,21.0,21.000000000000005,21.0,21.0,21.868417383539908,21.0,21.0,21.0,21.0,17.840206236079245 
 01/03  05:00:00,13.258333333333333,21.027442713398775,21.0,21.0,21.0,21.0,21.75460369291194,21.0,21.0,21.0,21.0,17.86757927471061 
 01/03  06:00:00,12.450000000000001,21.0,21.0,21.0,21.0,21.0,21.581738566685698,21.0,21.0,21.0,21.0,17.786646104075627 
 01/03  07:00:00,11.558333333333332,21.0,21.0,21.0,21.0,21.0,21.402321011772984,21.0,21.0,21.0,21.0,17.69626084618638 
 01/03  08:00:00,11.1,21.0,21.0,21.0,21.0,21.0,21.306514295141587,21.0,21.0,21.0,21.0,17.621548301339037 
 01/03  09:00:00,11.450000000000001,21.551174533296196,21.014481648328667,21.0,21.0,21.0,21.576045833605673,21.0,21.0,21.0,21.0,17.625286463003005 
 01/03  10:00:00,12.633333333333333,23.095048333745568,21.639617011887954,21.0,21.0,21.042995900498768,22.025913302980759,21.005551233547359,21.0,21.0,21.0,17.728724438150406 
 01/03  11:00:00,12.658333333333334,24.464285900738294,22.448452811591449,21.0,21.0,21.449761663251054,22.4338810247804,21.288804556389235,21.0,21.0,21.0,17.815500756721126 
 01/03  12:00:00,13.833333333333334,25.15306106488744,22.845385641860813,21.0,21.0,21.792489330453248,22.678211311936268,21.671078982463837,21.0,21.0,21.0,17.9339512095348 
 01/03  13:00:00,15.35,26.245637704586799,23.491236481785014,21.0,21.0,22.430388126121654,23.135617357730057,22.292591314095686,21.0,21.0,21.0,18.13801084874555 
 01/03  14:00:00,15.891666666666666,26.898333755101765,23.957058302961938,21.0,21.0,22.878294010596706,23.43177747835289,22.7279163510216,21.0,21.0,21.0,18.263236635945597 
 01/03  15:00:00,16.099999999999999,26.565438090136018,23.968859420626687,21.0,21.0,22.919627209447318,23.421545514720518,22.76089957332303,21.0,21.0,21.0,18.36312112266876 
 01/03  16:00:00,14.816666666666669,25.60016161050667,23.613403738663754,21.0,21.0,22.682698777093916,23.229012828563268,22.461183352992525,21.0,21.0,21.0,18.3535403516063 
 01/03  17:00:00,13.9,24.069636308475425,22.940350467768096,21.0,21.0,22.177463615081128,22.861808060537557,21.88214831854995,21.0,21.0,21.0,18.290968651081845 
 01/03  18:00:00,13.258333333333333,23.218611149729886,22.583394819017064,21.0,21.0,21.98638645840579,22.73244242521361,21.56884554628802,21.0,21.0,21.0,18.227412723936003 
 01/03  19:00:00,12.450000000000001,22.86211146555944,22.41223495167061,21.0,21.0,21.934781822963534,22.68817831172763,21.43339480866651,21.0,21.0,21.0,18.140913686456427 
 01/03  20:00:00,11.266666666666666,22.5848214361508,22.235356537131069,21.0,21.0,21.854057618000174,22.618678866737473,21.307199379210915,21.0,21.0,21.0,18.044680161589374 
 01/03  21:00:00,10.25,22.28768999212878,22.014760491859094,21.0,21.0,21.7199767026283,22.51934381186716,21.14168520211338,21.0,21.0,21.0,17.94033707616197 
 01/03  22:00:00,9.358333333333335,22.011156984293945,21.77249325653611,21.0,21.0,21.551721715754654,22.40374352753912,21.01011583204147,21.0,21.0,21.0,17.852840185568178 
 01/03  23:00:00,8.9,21.746302322288157,21.524738000422194,21.0,21.0,21.360450444357725,22.281410708730538,21.0,21.0,21.0,21.0,17.778051738185547 
 01/03  24:00:00,8.9,21.516338592855275,21.3043962540461,21.0,21.0,21.168747047922865,22.163486226057079,21.000000000000005,21.0,21.0,21.0,17.74148300370113 
 01/04  01:00:00,8.549999999999999,21.27514066338658,21.070448676172707,21.0,21.0,21.00990437065962,22.030255588135224,21.0,21.0,21.0,21.0,17.687331419498429 
 01/04  02:00:00,8.008333333333333,21.042447686774307,21.0,21.0,21.0,21.0,21.876107657419426,21.0,21.0,21.0,21.0,17.612379372448684 
 01/04  03:00:00,8.091666666666667,21.0,21.0,21.0,21.0,21.0,21.737137175456195,21.0,21.0,21.0,21.0,17.5688766689342 
 01/04  04:00:00,7.016666666666668,21.0,21.0,21.0,21.0,21.0,21.54047577221023,21.0,21.0,21.0,21.0,17.476830454985494 
 01/04  05:00:00,5.108333333333334,21.0,21.0,21.0,21.0,21.0,21.261895364967534,21.0,21.0,21.0,21.0,17.29869869056782 
 01/04  06:00:00,5.391666666666667,21.0,21.0,21.0,21.0,21.0,21.10718176099324,20.999999999999998,21.0,21.0,21.0,17.229480219424067 
 01/04  07:00:00,5.458333333333333,21.0,21.0,21.0,21.0,21.0,21.012529286297423,21.0,21.0,21.0,21.0,17.199539685468044 
 01/04  08:00:00,5.991666666666667,21.0,21.0,21.0,20.999999999999998,21.0,20.99470645403321,21.0,21.0,21.0,21.0,17.167798308006096 
 01/04  09:00:00,7.633333333333333,21.0,21.0,21.0,21.000000000000005,21.0,21.114865690399978,21.0,21.0,21.0,21.0,17.242764955397367 
 01/04  10:00:00,8.65,21.0,21.0,21.0,21.0,21.0,21.146870759319623,21.0,21.0,21.0,21.0,17.317057627287146 
 01/04  11:00:00,8.9,21.227391285079137,21.0,21.0,21.0,21.0,21.264519897950529,21.0,21.0,21.0,21.0,17.345612726183867 
 01/04  12:00:00,9.541666666666666,22.906807516571715,21.271150095218429,21.0,21.0,21.0,21.81009691995334,21.0,21.0,21.0,21.0,17.40125558357237 
 01/04  13:00:00,10.350000000000002,23.75013372327969,21.654712930140805,21.0,21.0,21.014103588300597,22.04127958555382,20.999592661554656,21.0,21.0,21.0,17.504487099268237 
 01/04  14:00:00,10.600000000000002,24.62749658500759,22.139368270072479,21.0,21.0,21.355793888124905,22.379535968421334,21.216334472668739,21.0,21.0,21.0,17.57449283456184 
 01/04  15:00:00,10.25,23.78955415477147,21.775655860326066,21.0,21.0,21.06314162880433,22.09466091869227,21.03539178927252,21.0,21.0,21.0,17.599241393386327 
 01/04  16:00:00,10.350000000000002,22.804503359408128,21.379327623240298,21.0,21.0,21.0,21.89704510047552,21.0,21.0,21.0,21.0,17.60762184936993 
 01/04  17:00:00,10.25,21.702927503392769,21.024655821020795,21.0,21.0,21.0,21.627919632553799,21.0,21.0,21.0,21.0,17.604070540952656 
 01/04  18:00:00,10.0,21.104879819767136,21.0,21.0,21.0,21.0,21.513373800910249,21.0,21.0,21.0,21.0,17.561942093784745 
 01/04  19:00:00,9.65,21.0,21.0,21.0,21.0,21.0,21.436931243327505,21.0,21.0,21.0,21.0,17.526108729117664 
 01/04  20:00:00,9.4,21.0,21.0,21.0,20.999999999999998,21.0,21.356465228925619,21.0,21.0,21.0,21.0,17.489817180678604 
 01/04  21:00:00,9.108333333333333,21.0,21.0,21.0,21.0,21.0,21.27122834018149,21.0,21.0,21.0,21.0,17.456471888088996 
 01/04  22:00:00,8.9,21.0,21.0,21.0,21.0,21.0,21.18224025823474,21.0,21.0,21.0,21.0,17.416471983868033 
 01/04  23:00:00,7.908333333333335,21.0,21.0,21.0,21.0,21.0,21.04978633280322,21.0,21.0,21.0,21.0,17.33575708308447 
 01/04  24:00:00,7.841666666666666,21.0,21.0,21.0,21.0,21.0,20.990207103919386,21.0,21.0,21.0,21.0,17.275031377331417 
 01/05  01:00:00,8.008333333333333,21.000000000000005,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.000000000000005,21.0,17.26349191426868 
 01/05  02:00:00,7.799999999999998,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,17.2165134848299 
 01/05  03:00:00,6.166666666666667,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,17.096078827391979 
 01/05  04:00:00,4.3583333333333329,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.920728185300047 
 01/05  05:00:00,4.191666666666666,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.841629598265599 
 01/05  06:00:00,4.108333333333333,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.793308331146016 
 01/05  07:00:00,5.183333333333334,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.79952841338699 
 01/05  08:00:00,6.45,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.85859477130417 
 01/05  09:00:00,6.991666666666667,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.880548401479229 
 01/05  10:00:00,7.2,21.019969562770627,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.90503307480263 
 01/05  11:00:00,7.841666666666666,22.32256657438666,21.02030223136444,21.0,21.0,21.0,21.203208890927319,21.0,21.0,21.0,21.0,16.959761914787529 
 01/05  12:00:00,8.65,24.131090442737404,21.573257331549696,21.0,21.0,21.008542023763558,21.75772914519867,21.00322430528543,21.0,21.0,21.0,17.065320609523899 
 01/05  13:00:00,9.191666666666667,25.64131609585441,22.34415749867325,21.0,21.0,21.449537039100375,22.31492887850541,21.368934832348204,21.0,21.0,21.0,17.162127006078355 
 01/05  14:00:00,10.1,26.607870356365337,22.923071392073724,21.0,21.0,21.966015047504784,22.71993736225509,21.902668288803399,21.0,21.0,21.0,17.288475390210885 
 01/05  15:00:00,10.891666666666666,26.596465108389066,23.08324058110178,21.0,21.0,22.113243333987389,22.82432580642644,22.072821729292817,21.0,21.0,21.0,17.429993244988947 
 01/05  16:00:00,10.458333333333334,25.64879069556604,22.750193093032537,21.0,21.0,21.860673589175695,22.63692492173811,21.809762540808607,21.0,21.0,21.0,17.477065177624096 
 01/05  17:00:00,10.350000000000002,23.446337347555717,21.791382875006847,21.0,21.0,21.12588912213865,22.079411173367505,21.1002903428281,21.0,21.0,21.0,17.468407572445515 
 01/05  18:00:00,9.9,22.17925287057901,21.256987532528958,21.0,21.0,21.0,21.83792305661973,21.0,21.0,21.0,21.0,17.421808606338027 
 01/05  19:00:00,9.108333333333333,21.723003263159105,21.045989718935805,21.0,21.0,21.0,21.766498263247077,21.0,21.0,21.0,21.0,17.33401054596544 
 01/05  20:00:00,8.9,21.493220018987285,21.0,21.0,21.0,21.0,21.72801346323352,21.0,21.0,21.0,21.0,17.294976966846993 
 01/05  21:00:00,8.258333333333333,21.263687174130074,21.0,21.0,21.0,21.0,21.6463098157428,21.0,21.0,21.0,21.0,17.24359292218686 
 01/05  22:00:00,8.091666666666667,21.042785681818314,21.0,21.0,21.0,21.0,21.55751728927186,21.0,21.0,21.0,21.0,17.199040869899816 
 01/05  23:00:00,8.008333333333333,21.0,21.0,21.0,21.0,21.0,21.464021998462277,21.0,21.0,21.0,21.0,17.177004741459883 
 01/05  24:00:00,7.45,21.0,21.0,21.0,21.0,21.0,21.327484875792508,21.0,21.0,21.0,21.0,17.11477876797304 
 01/06  01:00:00,7.2,21.0,21.0,21.0,21.0,21.0,21.195535251367905,21.0,21.0,21.0,21.0,17.061498026002366 
 01/06  02:00:00,6.908333333333334,21.0,21.0,21.0,21.0,21.0,21.056458464580975,21.0,21.0,21.0,21.0,17.012130423063714 
 01/06  03:00:00,6.700000000000002,21.0,21.0,21.0,21.0,21.0,20.989780536878557,21.0,21.0,21.0,21.0,16.959820281877385 
 01/06  04:00:00,6.700000000000002,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.92453679566702 
 01/06  05:00:00,6.3500000000000009,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.872226158669446 
 01/06  06:00:00,6.1000000000000009,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.815528500136563 
 01/06  07:00:00,5.808333333333333,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.763316198324377 
 01/06  08:00:00,5.25,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.69011687981528 
 01/06  09:00:00,5.3500000000000009,21.01659363389484,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.660697656911819 
 01/06  10:00:00,5.891666666666666,21.77742250912762,21.0,21.0,21.0,21.0,21.082111847671617,21.0,21.0,21.0,21.0,16.70384121093901 
 01/06  11:00:00,6.45,21.973781153548726,21.0,21.0,21.0,21.0,21.07403508234817,21.0,21.0,21.0,21.0,16.76554173825251 
 01/06  12:00:00,6.700000000000002,21.535417777138293,21.0,21.0,21.0,21.0,21.023746861551996,21.0,21.0,21.0,21.0,16.804224778238095 
 01/06  13:00:00,6.991666666666667,23.30841175512713,21.27572960171123,21.0,21.0,21.002563095458656,21.68169779711368,21.0,21.0,21.0,21.0,16.83787525938525 
 01/06  14:00:00,7.55,24.60153396521432,21.87283133500004,21.0,21.0,21.178954407892048,22.096614331903607,21.014614870090534,21.0,21.0,21.0,16.92175944141754 
 01/06  15:00:00,8.091666666666667,24.87596567177474,22.10111039757274,21.0,21.0,21.363834443551327,22.248416747514843,21.13816383936508,21.0,21.0,21.0,17.010665671416036 
 01/06  16:00:00,8.299999999999999,24.295828010825188,21.906666341285143,21.0,21.0,21.201084671119764,22.127081279274966,21.041058794522049,21.0,21.0,21.0,17.07207403576697 
 01/06  17:00:00,8.299999999999999,22.35218275637502,21.13647918423987,21.0,21.0,21.0,21.594500779045647,21.0,21.0,21.0,21.0,17.086527043413438 
 01/06  18:00:00,8.299999999999999,21.249719369298579,21.0,21.0,21.0,21.0,21.371549354935497,21.0,21.0,21.0,21.0,17.066024665366429 
 01/06  19:00:00,8.299999999999999,21.003341479596803,21.0,21.0,21.0,21.0,21.311301838067949,21.0,21.0,21.0,21.0,17.049957093098177 
 01/06  20:00:00,8.008333333333333,21.0,21.0,21.0,21.0,21.0,21.249887730544726,21.0,21.0,21.0,21.0,17.024336281051558 
 01/06  21:00:00,7.158333333333334,21.0,21.0,21.0,21.0,21.0,21.140997242778725,21.0,21.0,21.0,21.0,16.95963099573185 
 01/06  22:00:00,6.700000000000002,21.0,21.0,21.0,21.0,21.0,21.030790838433906,21.0,21.0,21.0,21.0,16.899099186943887 
 01/06  23:00:00,8.625,21.0,21.0,21.0,21.0,21.0,21.045948664553678,21.0,21.0,21.0,21.0,16.978381133518945 
 01/06  24:00:00,9.358333333333335,21.0,21.0,21.0,21.0,21.0,21.024349750293767,21.0,21.0,21.0,21.0,17.055453120699317 
 01/07  01:00:00,9.191666666666667,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,17.02431130252116 
 01/07  02:00:00,9.108333333333333,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,17.008648053734964 
 01/07  03:00:00,7.266666666666667,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.879651431422677 
 01/07  04:00:00,6.45,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.76241424704771 
 01/07  05:00:00,6.991666666666667,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.759974716482544 
 01/07  06:00:00,7.841666666666666,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.786088174921955 
 01/07  07:00:00,8.008333333333333,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.791358782494404 
 01/07  08:00:00,8.441666666666667,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.790476065978955 
 01/07  09:00:00,8.9,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.815198272325579 
 01/07  10:00:00,9.541666666666666,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.84645995561047 
 01/07  11:00:00,8.716666666666665,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.825155028577588 
 01/07  12:00:00,7.799999999999998,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.7495415191057 
 01/07  13:00:00,8.441666666666667,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.772279517511746 
 01/07  14:00:00,8.9,21.22539119981385,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.832474650616225 
 01/07  15:00:00,9.541666666666666,21.404043083909,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.910606650553875 
 01/07  16:00:00,9.65,21.688059178069016,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.96764914368589 
 01/07  17:00:00,9.108333333333333,21.03697356527672,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.94750658262591 
 01/07  18:00:00,8.549999999999999,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.890423038303138 
 01/07  19:00:00,8.008333333333333,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.831987198316918 
 01/07  20:00:00,7.45,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.778265984654479 
 01/07  21:00:00,6.908333333333334,20.999999999999998,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.724298345231053 
 01/07  22:00:00,6.700000000000002,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.686986339410884 
 01/07  23:00:00,6.3500000000000009,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.647411936772217 
 01/07  24:00:00,5.808333333333333,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.586936627537808 
 01/08  01:00:00,5.6000000000000009,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.540900052122493 
 01/08  02:00:00,5.25,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.493216403780747 
 01/08  03:00:00,5.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.442175003796238 
 01/08  04:00:00,5.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.411274130204423 
 01/08  05:00:00,4.650000000000001,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.36402835704116 
 01/08  06:00:00,4.3999999999999999,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.31286005772154 
